"response_uuid","Trial","Usable frames (%)","has_icatcher","icatcher_file_names"
"004732ad-6b7f-4b0c-861b-48fe2a7f3287",1,0.778,TRUE,"19-test-post-1_004732ad-6b7f-4b0c-861b-48fe2a7f3287_1690316098208_805.txt"
"004732ad-6b7f-4b0c-861b-48fe2a7f3287",2,0.881,TRUE,"19-test-post-1_004732ad-6b7f-4b0c-861b-48fe2a7f3287_1690316098208_805.txt"
"004732ad-6b7f-4b0c-861b-48fe2a7f3287",3,0.687,TRUE,"19-test-post-1_004732ad-6b7f-4b0c-861b-48fe2a7f3287_1690316098208_805.txt"
"004732ad-6b7f-4b0c-861b-48fe2a7f3287",4,0.59,TRUE,"19-test-post-1_004732ad-6b7f-4b0c-861b-48fe2a7f3287_1690316098208_805.txt"
"036015a7-933e-4753-84c7-c76bec88a304",1,0.582,TRUE,"22-test-post-2_036015a7-933e-4753-84c7-c76bec88a304_1695214605577_179.txt"
"036015a7-933e-4753-84c7-c76bec88a304",2,0.947,TRUE,"22-test-post-2_036015a7-933e-4753-84c7-c76bec88a304_1695214605577_179.txt"
"036015a7-933e-4753-84c7-c76bec88a304",3,0.443,TRUE,"22-test-post-2_036015a7-933e-4753-84c7-c76bec88a304_1695214605577_179.txt"
"036015a7-933e-4753-84c7-c76bec88a304",4,0.223,TRUE,"22-test-post-2_036015a7-933e-4753-84c7-c76bec88a304_1695214605577_179.txt"
"04d5f486-93c0-4fa9-b2f8-d0abdef53e6c",1,0.278,TRUE,"20-test-post-1_04d5f486-93c0-4fa9-b2f8-d0abdef53e6c_1701879016374_729.txt"
"04d5f486-93c0-4fa9-b2f8-d0abdef53e6c",2,0.379,TRUE,"20-test-post-1_04d5f486-93c0-4fa9-b2f8-d0abdef53e6c_1701879016374_729.txt"
"04d5f486-93c0-4fa9-b2f8-d0abdef53e6c",3,0.248,TRUE,"20-test-post-1_04d5f486-93c0-4fa9-b2f8-d0abdef53e6c_1701879016374_729.txt"
"04d5f486-93c0-4fa9-b2f8-d0abdef53e6c",4,0,FALSE,"20-test-post-1_04d5f486-93c0-4fa9-b2f8-d0abdef53e6c_1701879016374_729.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0",1,0.645,TRUE,"20-test-post-1_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706838253299_344.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0",2,0.927,TRUE,"20-test-post-1_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706838253299_344.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0",3,0.654,TRUE,"20-test-post-1_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706838253299_344.txt"
"06593bf2-f310-46bb-8a43-9c72dc7811b0",4,0.865,TRUE,"20-test-post-1_06593bf2-f310-46bb-8a43-9c72dc7811b0_1706838253299_344.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9",1,0.625,TRUE,"20-test-post-1_06f52932-c87c-4815-adb9-52cc60998bd9_1694116690819_766.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9",2,0.738,TRUE,"20-test-post-1_06f52932-c87c-4815-adb9-52cc60998bd9_1694116690819_766.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9",3,0.18,TRUE,"20-test-post-1_06f52932-c87c-4815-adb9-52cc60998bd9_1694116690819_766.txt"
